pmid,pmcid,title,platform_mentioned,cga_strong,cga_general,cga_example,assembly_strong,assembly_general,assembly_example,annotation_strong,annotation_general,annotation_example,sgf_strong,sgf_general,sgf_example,proteome_cmp_strong,proteome_cmp_general,proteome_cmp_example,variation_strong,variation_general,variation_example,metagenomics_strong,metagenomics_general,metagenomics_example,rnaseq_strong,rnaseq_general,rnaseq_example,phylo_strong,phylo_general,phylo_example,crispr_strong,crispr_general,crispr_example,subsystems_strong,subsystems_general,subsystems_example,specialty_genes_strong,specialty_genes_general,specialty_genes_example,amr_strong,amr_general,amr_example,taxclass_strong,taxclass_general,taxclass_example,docking_strong,docking_general,docking_example,pfs_strong,pfs_general,pfs_example,pathway_strong,pathway_general,pathway_example,p3tools_strong,p3tools_general,p3tools_example,blast_strong,blast_general,blast_example,primer_design_strong,primer_design_general,primer_design_example,genome_alignment_strong,genome_alignment_general,genome_alignment_example,tnseq_strong,tnseq_general,tnseq_example,bact_genome_tree_strong,bact_genome_tree_general,bact_genome_tree_example,viral_genome_tree_strong,viral_genome_tree_general,viral_genome_tree_example,cgmlst_strong,cgmlst_general,cgmlst_example,wg_snp_strong,wg_snp_general,wg_snp_example,msa_snp_strong,msa_snp_general,msa_snp_example,metacats_strong,metacats_general,metacats_example,protein_structure_strong,protein_structure_general,protein_structure_example,protein_stability_strong,protein_stability_general,protein_stability_example,comparative_systems_strong,comparative_systems_general,comparative_systems_example,mobile_element_strong,mobile_element_general,mobile_element_example,expression_import_strong,expression_import_general,expression_import_example,fastq_utils_strong,fastq_utils_general,fastq_utils_example,id_mapper_strong,id_mapper_general,id_mapper_example,sarscov2_genome_strong,sarscov2_genome_general,sarscov2_genome_example,sarscov2_wastewater_strong,sarscov2_wastewater_general,sarscov2_wastewater_example,flu_submission_strong,flu_submission_general,flu_submission_example,flu_ha_subtype_strong,flu_ha_subtype_general,flu_ha_subtype_example,flu_reassortment_strong,flu_reassortment_general,flu_reassortment_example,subspecies_strong,subspecies_general,subspecies_example,viral_assembly_strong,viral_assembly_general,viral_assembly_example,outbreak_tracker_strong,outbreak_tracker_general,outbreak_tracker_example
38543545,PMC10974073,First Report and Characterization of a Plasmid-Encoded bla(SFO-1) in a Multi-Drug-Resistant Aeromonas hydrophila Clinical Isolate,True,0,0,,0,0,,0,1,Annotations of the assemblies were performed using BV-BRC 3.33.16.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"as General Indicators of Antimicrobial Susceptibility among Bacteria in Aquatic Environments in Thailand Unicycler: Resolving bacterial genome assemblies from short and long sequencing reads Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): A resource combining PATRIC, IRD",0,0,,0,0,,2,0,BLASTp only identified one isolate among Aeromonas species for SFO-1 in the NCBI nt database and it was Aeromonas hydrophila AFG_SD03_1510_Ahy_093 from stray dog fecal matter in Afghanistan.,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"as General Indicators of Antimicrobial Susceptibility among Bacteria in Aquatic Environments in Thailand Unicycler: Resolving bacterial genome assemblies from short and long sequencing reads Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): A resource combining PATRIC, IRD",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"as General Indicators of Antimicrobial Susceptibility among Bacteria in Aquatic Environments in Thailand Unicycler: Resolving bacterial genome assemblies from short and long sequencing reads Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): A resource combining PATRIC, IRD",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38543487,PMC10974050,Genetic and Phenotypic Characterization of Bacillus velezensis Strain BV379 for Human Probiotic Applications,True,0,0,,0,1,"velezensis NRRL B-50104 (Enviva® PRO 202 GT) for Turkeys for Fattening (Danisco Animal Nutrition) Safety and Efficacy of a Feed Additive Consisting of Bacillus velezensis NITE BP-01844 (BA-KING®) for Chickens for Fattening, Chickens Reared for Laying, Turkeys for Fattening, Turkeys Reared for Breedi",2,2,The BV379 genome was uploaded to the Bacterial and Viral Bioinformatics Resource Center (BV-BRC) server and annotated utilizing the RAST tool kit (RASTtk).,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,0,Taxonomic Classification Local BLASTn from the BLAST+ software suite (version 2.9.0-2) was used to identify nucleotide sequences in the BV379 genome and 22 other B.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"velezensis NRRL B-50104 (Enviva® PRO 202 GT) for Turkeys for Fattening (Danisco Animal Nutrition) Safety and Efficacy of a Feed Additive Consisting of Bacillus velezensis NITE BP-01844 (BA-KING®) for Chickens for Fattening, Chickens Reared for Laying, Turkeys for Fattening, Turkeys Reared for Breedi",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38535593,PMC10975825,Characterization of a Novel Species of Legionella Isolated from a Healthcare Facility: Legionella resiliens sp. nov,True,0,0,,0,1,Species Definition in Bacteriology Taxonomic Parameters Revisited: Tarnished Gold Standards MUSCLE: Multiple Sequence Alignment with High Accuracy and High Throughput Geneious Basic: An Integrated and Extendable Desktop Software Platform for the Organization and Analysis of Sequence Data BEAST: Baye,0,2,"A relationship between our strains and the other 63 Legionella species’ WGSs annotated in NCBI was assessed by the Codon Tree pipeline using Phylogenetic Tree Service—Bacterial and Viral Bioinformatics Resource Center (BV-BRC) (v3.30.19, , accessed on 6 July 2023).",0,0,,0,0,,0,0,,0,0,,0,0,,1,1,"A relationship between our strains and the other 63 Legionella species’ WGSs annotated in NCBI was assessed by the Codon Tree pipeline using Phylogenetic Tree Service—Bacterial and Viral Bioinformatics Resource Center (BV-BRC) (v3.30.19, , accessed on 6 July 2023).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38534680,PMC10967299,Whole Genome Sequencing Reveals Antimicrobial Resistance and Virulence Genes of Both Pathogenic and Non-Pathogenic B. cereus Group Isolates from Foodstuffs in Thailand,True,0,0,,0,1,Probiotics for Improved Growth Performance in Poultry Modulation of the Bacillus anthracis secretome by the immune inhibitor A1 protease Bacillus anthracis requires siderophore biosynthesis for growth in macrophages and mouse virulence Regulation of petrobactin and bacillibactin biosynthesis in Baci,1,1,Subsystem Categorization The SEED subsystem categorization based on RASTtk annotation is illustrated in Figure 3.,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,Probiotics for Improved Growth Performance in Poultry Modulation of the Bacillus anthracis secretome by the immune inhibitor A1 protease Bacillus anthracis requires siderophore biosynthesis for growth in macrophages and mouse virulence Regulation of petrobactin and bacillibactin biosynthesis in Baci,0,0,,0,1,"cereus group genomes were submitted to Rapid Annotations using Subsystems Technology (RASTtk), available in The Pathosystems Resource Integration Center (PATRIC) ( accessed on 12 September 2023), for annotation, subsystem categorization, and comparison purposes.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38534150,PMC11080530,"Complete genome sequence of Chlamydia psittaci АМК-16, isolated from a small ruminant in the Middle Volga Region, Russia",True,0,0,,0,1,"An accessible diagnostic toolbox to detect bacterial causes of ovine and caprine abortion Chlamydia psittaci infection in sheep: a paradigm for human reproductive tract infection Data of de novo genome assembly of the Chlamydia psittaci strain isolated from the livestock in Volga region, Russian Fed",0,1,"An accessible diagnostic toolbox to detect bacterial causes of ovine and caprine abortion Chlamydia psittaci infection in sheep: a paradigm for human reproductive tract infection Data of de novo genome assembly of the Chlamydia psittaci strain isolated from the livestock in Volga region, Russian Fed",1,0,"Based on Similar Genome Finder Service of BV-BRC platform v3.28.22 (https://www.bv-brc.org), the plasmid-bearing C.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38526062,PMC11069108,Mutation Rate and Effective Population Size of the Model Cooperative Bacterium Myxococcus xanthus,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"xanthus isolates comprising natural soil isolates and the reference genome of DK1622, and annotated and aligned a set of 1,000 universally shared single-copy orthologs using the codon tree method in Bacterial and Viral Bioinformatics Resource Center v.3.29.20.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38510115,PMC10952028,Cultivation and sequencing-free protocol for Serratia marcescens detection and typing,True,0,0,,0,1,"marcescens genome assembly collection of the Bacterial and Viral Bioinformatics Resource Center database (BV-BRC https://www.bv-brc.org/, formerly PATRIC database) retrieved on 23th May 2018.",0,1,"Development of an HRM protocol on wzi gene for fast Klebsiella pneumoniae typing MeltingPlot, a user-friendly online tool for epidemiological investigation using High Resolution Melting data Outbreak of Serratia marcescens in a neonatal intensive care unit: contaminated unmedicated liquid soap and r",0,0,,0,0,,0,0,,0,0,,0,0,,1,1,"While, as shown in Figures S3B and S3D, for most of the misclassified strains (HRM clustering not congruent to WGS clustering), the position on one or both the target gene trees is evidently not coherent with the species tree, suggesting HGT events.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"The BLASTn search revealed that 40 of these orthologous groups were not, or rarely, present in other bacterial species.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38506531,PMC11008120,Complete genome sequence of plant growth-promoting Bacillus stratosphericus AIMST-CREST02 isolated from bulk soil of a paddy field,True,0,0,,0,2,Isolation and characterization of plant growth-promoting endophytic bacteria Bacillus stratosphericus LW-03 from Lilium wardii Counteracting action of Bacillus stratosphericus and Staphylococcus succinus strains against deleterious salt effects on Zea mays L Potential for plant biocontrol activity o,1,1,"In addition, the presence of several PGP-attributable genes was predicted using the RAST toolkit (RASTtk).",1,0,"The similar genome finder service on BV-BRC v3.33.16 identified Bacillus stratosphericus LAMA 585 (APAS00000000) to be the closest strain to the assembled genome, and an average nucleotide identity analysis on EzBioCloud (update 2023.08.23) indicated a high sequence similarity of 98.39% between the ",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,Isolation and characterization of plant growth-promoting endophytic bacteria Bacillus stratosphericus LW-03 from Lilium wardii Counteracting action of Bacillus stratosphericus and Staphylococcus succinus strains against deleterious salt effects on Zea mays L Potential for plant biocontrol activity o,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38489089,PMC10942906,"Maribacter halichondriae sp. nov., isolated from the marine sponge Halichondria panicea, displays features of a sponge-associated life style",True,0,0,,0,0,,0,1,"The annotation was prepared using RAST (Aziz et al.), BV-BRC (Olson et al.), KEGG (Kanehisa and Goto), eggNOG (Huerta-Cepas et al.), AntiSMASH (Blin et al.), and PGAP (Tatusova et al.).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38488369,PMC11008129,"Draft genome sequences of Chryseobacterium sp. MHB01, Rhodococcus qingshengii MHB02, and Agrobacterium tumefaciens MHB03 isolated from superabsorbent polymer granules inoculated with an arbuscular mycorrhizal fungus",True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38483454,PMC11008175,Complete genome sequence of plasmid-bearing aerotolerant Campylobacter jejuni strain S2-20 isolated from retail chicken meat,True,0,0,,0,0,,0,1,Genome annotation was carried out with Prokaryotic Genome Annotation Pipeline (PGAP_6.6) (https://www.ncbi.nlm.nih.gov/genome/annotation_prok/) and Bacterial and Viral Bioinformatics Resource Center BV-BRC_3.31.12 (https://www.bv-brc.org/app/Annotation).,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"Using the Virulence Factor Database (http://www.mgc.ac.cn/VFs/), the chromosome contained 95 putative virulence factors, and six putative antibiotic resistance genes were found using CARD (https://card.mcmaster.ca/analyze/rgi, RGI_6.0.3, CARD_3.2.8, perfect/strict/loose, BlastP subject coverage >99%",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38475474,PMC10934763,Sinorhizobium meliloti GR4 Produces Chromosomal- and pSymA-Encoded Type IVc Pili That Influence the Interaction with Alfalfa Plants,True,0,0,,0,1,"H13-3, the former Rhizobium lupini H13-3, reveals a tripartite genome consisting of a circular and a linear chromosome and an accessory plasmid but lacking a tumor-inducing Ti-plasmid ExpR coordinates the expression of symbiotically important, bundle-forming Flp pili with quorum sensing in Sinorhizo",0,1,"H13-3, the former Rhizobium lupini H13-3, reveals a tripartite genome consisting of a circular and a linear chromosome and an accessory plasmid but lacking a tumor-inducing Ti-plasmid ExpR coordinates the expression of symbiotically important, bundle-forming Flp pili with quorum sensing in Sinorhizo",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"H13-3, the former Rhizobium lupini H13-3, reveals a tripartite genome consisting of a circular and a linear chromosome and an accessory plasmid but lacking a tumor-inducing Ti-plasmid ExpR coordinates the expression of symbiotically important, bundle-forming Flp pili with quorum sensing in Sinorhizo",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,Sequence comparisons of individual gene products were performed with blastp ( accessed on 4 September 2023) and Clustal MUSCLE sequence alignment at (accessed on 4 September 2023).,0,0,,0,0,,0,1,"H13-3, the former Rhizobium lupini H13-3, reveals a tripartite genome consisting of a circular and a linear chromosome and an accessory plasmid but lacking a tumor-inducing Ti-plasmid ExpR coordinates the expression of symbiotically important, bundle-forming Flp pili with quorum sensing in Sinorhizo",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38469580,PMC10927345,Pangenome Analysis of Helicobacter pylori Isolates from Selected Areas of Africa Indicated Diverse Antibiotic Resistance and Virulence Genes,True,0,0,,0,0,,0,1,"Helicobacter pylori in human health and disease: Mechanisms for local gastric and systemic effects Beyond the stomach: an updated view of Helicobacter pylori pathogenesis, diagnosis, and treatment Rosacea is associated with Helicobacter pylori: a systematic review and meta‐analysis Pathogenesis of H",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38466100,PMC11008124,"Draft genome sequences of two β-glucuronidase positive strains of Salmonella enterica subspecies salamae isolated from reptile feces in KwaZulu-Natal, South Africa",True,0,0,,0,1,"Using the BV-BRC genome analysis pipeline, raw reads were quality filtered, trimmed (Trim Galore v0.6.5, Cutadapt v2.2), assembled (Unicycler v0.4.8, minimum contig size 500 bp), and annotated (RASTtk).",1,2,"Using the BV-BRC genome analysis pipeline, raw reads were quality filtered, trimmed (Trim Galore v0.6.5, Cutadapt v2.2), assembled (Unicycler v0.4.8, minimum contig size 500 bp), and annotated (RASTtk).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"salamae) isolated from poultry houses Investigating the meat pathway as a source of human nontyphoidal Salmonella bloodstream infections and diarrhea in East Africa Salmonella in reptiles: a review of occurrence, interactions, shedding and risk factors for human infections Amplification of an invA g",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38459150,PMC10924095,"Isolation, characterization, identification, genomics and analyses of bioaccumulation and biosorption potential of two arsenic-resistant bacteria obtained from natural environments",True,0,0,,0,0,,2,1,Genome annotation and detection of arsenic resistance genes Genome annotation was performed using the RAST tool kit (RASTtk) from the Bacterial and Viral Bioinformatics Resource Center (BV-BRC) 3.34.11 web resource (https://www.bv-brc.org/).,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,0,"The obtained nucleotide sequences of the ars genes were subjected to BLASTX (Translated protein blast), which would translate in all six reading frames to validate the genes encoding for the presumed protein sequence.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38458994,PMC11537280,Challenges in computational discovery of bioactive peptides in 'omics data,True,0,0,,0,2,Abbreviations: AF2 AlphaFold2 AMP antimicrobial peptide bp base pairs DNA deoxyribonucleic acid GMGCv1 Global Microbial Gene Catalog version 1 GMSC Global Microbial smORF Catalogue GOLD Genomes Online Database GTDB Genome Taxonomy Database HMP Human Microbiome Project IMG/M Integrated Microbial Geno,0,2,Abbreviations: AF2 AlphaFold2 AMP antimicrobial peptide bp base pairs DNA deoxyribonucleic acid GMGCv1 Global Microbial Gene Catalog version 1 GMSC Global Microbial smORF Catalogue GOLD Genomes Online Database GTDB Genome Taxonomy Database HMP Human Microbiome Project IMG/M Integrated Microbial Geno,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"ampir: An R package for fast genome-wide prediction of antimicrobial peptides Basic local alignment search tool Fast and sensitive protein alignment using DIAMOND eggNOG-mapper v2: Functional annotation, orthology assignments, and domain prediction at the metagenomic scale MMseqs2 enables sensitive ",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38456700,PMC11008150,Draft genome sequence of Staphylococcus auricularis PAPLE_T1 isolate of Carica papaya revealing biosynthetic clusters for beneficial metabolites,True,0,0,,0,1,"REFERENCES In vivo, in vitro and in silico: an open space for the development of microbe-based applications of synthetic biology Bioprospecting of microbial strains for biofuel production: metabolic engineering, applications, and challenges Reclamation of arid and semi-arid soils: the role of plant ",0,1,"Contigs from KBase platform were uploaded on online servers of Bacterial and Viral Bioinformatics Resource Center (BV-BRC) (v3.30.19), NCBI prokaryotic Genome Automatic Annotation Pipeline (PGAAP v4.2), and SEED Viewer v2.0 for automated annotation and comparison.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"REFERENCES In vivo, in vitro and in silico: an open space for the development of microbe-based applications of synthetic biology Bioprospecting of microbial strains for biofuel production: metabolic engineering, applications, and challenges Reclamation of arid and semi-arid soils: the role of plant ",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38440146,PMC10910072,Diversity of antimicrobial-resistant bacteria isolated from Australian chicken and pork meat,True,0,0,,0,0,,1,0,The assembled sequences were annotated using the Rapid Annotations utilising Subsystems Technology (RASTtk) tool kit based on genus/species identification.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,PathogenFinder--distinguishing friend from foe using bacterial whole genome sequence data Pandemic extra-intestinal pathogenic Escherichia coli (ExPEC) clonal group O6-B2-ST73 as a cause of avian colibacillosis in Brazil The challenges of estimating the human global burden of disease of antimicrobia,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,PathogenFinder--distinguishing friend from foe using bacterial whole genome sequence data Pandemic extra-intestinal pathogenic Escherichia coli (ExPEC) clonal group O6-B2-ST73 as a cause of avian colibacillosis in Brazil The challenges of estimating the human global burden of disease of antimicrobia,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
38426766,PMC10986470,Pathogenomic analysis and characterization of Pasteurella multocida strains recovered from human infections,True,0,0,,0,1,septica by 16S rRNA gene sequencing Genetic and phylogenetic characteristics of Pasteurella multocida isolates from different host species The capsule is a virulence determinant in the pathogenesis of Pasteurella multocida M1404 (B:2) Role of capsule in the pathogenesis of fowl cholera caused by Pas,0,1,septica by 16S rRNA gene sequencing Genetic and phylogenetic characteristics of Pasteurella multocida isolates from different host species The capsule is a virulence determinant in the pathogenesis of Pasteurella multocida M1404 (B:2) Role of capsule in the pathogenesis of fowl cholera caused by Pas,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,0,"For identification of protein function in this study, protein sequences were searched against the UniProt database using BLASTp to identify homologs and conserved domains identified using NCBI conserved domain search.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
